REG_CITY_NOT_LIVE_CITY,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,ORGANIZATION_TYPE_Self_employed,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,FLOORSMAX_AVG,APPROVED_RATE_DOWN_PAYMENT_MAX,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,PREV_AMT_APPLICATION_MIN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_AMT_GOODS_PRICE_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,PREV_PRODUCT_COMBINATION_Card_Street_MEAN,NAME_CONTRACT_TYPE_Revolving_loans,PREV_NAME_PORTFOLIO_POS_MEAN,BURO_DAYS_CREDIT_VAR,AMT_REQ_CREDIT_BUREAU_QRT,OBS_30_CNT_SOCIAL_CIRCLE,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_HOUR_APPR_PROCESS_START_MAX,INSTAL_PAYMENT_DIFF_MAX,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,CLOSED_DAYS_CREDIT_VAR,PREV_CNT_PAYMENT_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,TOTALAREA_MODE,INCOME_PER_PERSON,PREV_NAME_YIELD_GROUP_low_action_MEAN,FLAG_DOCUMENT_3,BURO_DAYS_CREDIT_UPDATE_MEAN,PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,INSTAL_DPD_MAX,BURO_MONTHS_BALANCE_SIZE_SUM,FLAG_OWN_CAR,BURO_DAYS_CREDIT_ENDDATE_MIN,YEARS_BEGINEXPLUATATION_MEDI,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,NAME_FAMILY_STATUS_Married,REGION_RATING_CLIENT_W_CITY,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DBD_MEAN,ACTIVE_DAYS_CREDIT_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DBD_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_ANNUITY_MIN,BURO_CREDIT_ACTIVE_Closed_MEAN,INSTAL_DBD_SUM,INSTAL_DAYS_ENTRY_PAYMENT_SUM,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,DAYS_LAST_PHONE_CHANGE,PREV_DAYS_DECISION_MAX,INSTAL_PAYMENT_DIFF_MEAN,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,APPROVED_AMT_DOWN_PAYMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,INCOME_CREDIT_PERC,APPROVED_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MIN,INSTAL_AMT_PAYMENT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_EDUCATION_TYPE_Higher_education,PREV_DAYS_DECISION_MIN,CLOSED_AMT_CREDIT_SUM_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,POS_MONTHS_BALANCE_SIZE,APPROVED_CNT_PAYMENT_SUM,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,CLOSED_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_MIN,AMT_GOODS_PRICE,CODE_GENDER,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,INSTAL_DPD_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,INSTAL_AMT_INSTALMENT_MAX,PREV_CNT_PAYMENT_MEAN,AMT_ANNUITY,DAYS_BIRTH,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2
0,,,0,,,,,,,,,,0,,,,2.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-1196.0,0.0196889999999999,,,0.18797416483078566,,,,,0,,,,,,,,,,,454500.0,0,0.19224,-2924,,,,-300.0,,,21627.0,-19384,0.03613615344707023,,0.260325228737672
0,,,0,,,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,,67500.0,,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,-1756.0,,,-3004.0,0.04622,,,0.09033206065496766,,,,,1,,,,,,,,,,,1305000.0,1,0.32366666666666666,-4258,,,,-63.0,,,43695.0,-14159,0.029237476965324534,0.8256357449717892,0.7513915994214448
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0595,38250.0,,1,,,,,0,,0.9781,,,,1,2,,,,,,,,,,,,,,,,-1535.0,,,-9006.0,0.025164,,,0.09718839684880916,,,,,0,,,,,,,,,,,679500.0,1,0.34005882352941175,-4670,,,,-1494.0,,,26014.5,-14943,0.03304977189311563,0.3201633668633456,0.3666294686027425
0,,,0,,0.375,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.2966,74250.0,,1,,,,,0,,0.9876,,,,1,2,,,,,,,,,,,,,,,,-935.0,,,-9097.0,0.035792,,,0.24240465416936005,,,,,0,,,,,,,,,,,495000.0,1,0.21151515151515152,-4372,,,,,,,31410.0,-21632,0.0512722571546101,0.3996756156233169,0.5584910519326299
0,,,0,,0.1667,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,0.0424,78750.0,,1,,,,,0,,0.9801,,,,1,2,,,,,,,,,,,,,,,,-2209.0,,,-1071.0,0.002506,,,2.061248527679623,,,,,1,,,,,,,,,,,67500.0,1,0.054714285714285715,-1030,,,,-2225.0,,,8617.5,-10444,0.11277974087161366,,0.7404390868272476
0,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,135000.0,,1,,,,,1,,,,,,0,3,,,,,,,,,,,,,,,,-1286.0,,,-3637.0,0.006296,,,0.2803764521163749,,,,,0,,,,,,,,,,,454500.0,0,0.26763333333333333,-1883,,,,-1413.0,,,36130.5,-9197,0.07503808446807914,0.6006575372857061,0.5362710462974781
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,90000.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-736.0,,,-5535.0,0.00496,,,0.37523452157598497,,,,,0,,,,,,,,,,,225000.0,1,0.2596,-5548,,,,,,,23364.0,-24684,0.0974108818011257,0.7001838506835805,0.5440001535481273
0,,,0,,0.3333,,,,,,,,0,,,1.0,0.0,,,,,0.0,,0.0,,,,,,,0.1197,112500.0,,1,,,0.0,,1,,0.9836,,,,1,2,1.0,17.0,,0.0,17.0,,,,,,,17.0,-609.0,,,-1266.0,,0.0,-4757.0,0.018801,,,0.170328734457503,,,51732.765,,0,,,,,,,,,,51732.765,1183500.0,1,0.1946,-2238,0.0,,51732.765,-1802.0,51732.765,,43785.0,-10825,0.03314597172543008,0.6313545365850379,0.3488361733767661
0,,,0,,,,,,,,,,0,,,0.0,1.0,,,,,,,1.0,,,,,,,0.0883,28125.0,,1,,,,,1,,0.9821,,,,1,2,,,,,,,,,,,,,,,,-275.0,,,-4953.0,0.035792,,,0.2631578947368421,,,,,1,,,,,,,,,,,427500.0,1,0.27652,-1386,,,,-2052.0,,,31108.5,-10505,0.07276842105263158,0.5954562029091491,0.7291779701592691
0,,,0,,,,,,,,,,0,,,,9.0,,,,,,,1.0,,,,,,,,40500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1293.0,,,-4662.0,0.030755,,,0.45,,,,,0,,,,,,,,,,,180000.0,1,0.1068888888888889,-3196,,,,-2784.0,,,8658.0,-20010,0.0481,,0.5454535565974076
0,,,0,,,,,,,,,,1,,,1.0,0.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-642.0,,,-179.0,0.019101,,,0.75,,,,,0,,,,,,,,,,,270000.0,0,0.06666666666666667,-4191,,,,-353.0,,,13500.0,-11575,0.05,0.3296550543128238,0.7176323393563041
0,,,0,,0.5692,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0989,157500.0,,1,,,,,1,,0.9871,,,,1,1,,,,,,,,,,,,,,,,-417.0,,,-469.0,0.072508,,,0.21708455443395203,,,,,0,,,,,,,,,,,1354500.0,0,0.17545714285714287,-246,,,,-2364.0,,,55269.0,-16702,0.03808903567939712,0.7136313997323308,0.721238482301187
0,,,0,,0.375,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,0.1007,67500.0,,1,,,,,1,,0.9985,,,,1,2,,,,,,,,,,,,,,,,-753.0,,,-615.0,0.035792,,,0.5814554475914824,,,,,1,,,,,,,,,,,315000.0,0,0.11557777777777778,-3141,,,,-7203.0,,,23404.5,-14985,0.06720332850940666,0.7001838506835805,0.6647145389329837
0,,,0,,,,,,,,,,0,,,,3.0,,,,,,,0.0,,,,,,,,22500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-673.0,,,-7205.0,0.0196889999999999,,,0.3,,,,,0,,,,,,,,,,,225000.0,1,0.21493333333333334,-5137,,,,-7001.0,,,14508.0,-15374,0.06448,,0.4607593676371651
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1905,157500.0,,1,,,,,0,,0.9796,,,,0,1,,,,,,,,,,,,,,,,-1707.0,,,-11473.0,0.032561,,,0.4375,,,,,0,,,,,,,,,,,360000.0,1,0.1814,-870,,,,-2393.0,,,28570.5,-17492,0.0793625,0.2525986978339766,0.7851187213136597
0,,,0,,0.0417,,,,,,,,0,,,,2.0,,,,,,,0.0,,,,,,,0.014,58500.0,,0,,,,,0,,0.9801,,,,1,3,,,,,,,,,,,,,,,,-315.0,,,-4746.0,0.006305,,,0.6562342251388188,,,,,0,,,,,,,,,,,157500.0,1,0.08857692307692308,-4761,,,,,,,10363.5,-23657,0.05812720848056537,,0.4189014751055328
0,,,1,,0.0417,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0118,45000.0,,1,,,,,0,,0.9836,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-538.0,0.009334,,,0.667779632721202,,,,,0,,,,,,,,,,,225000.0,0,0.079125,-4805,,,,-95.0,,,14242.5,-14158,0.05283806343906511,,0.1344350323845638
0,,,0,,,,,,,,,,0,,,,6.0,,,,,,,1.0,,,,,,,,22500.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-27.0,,,-338.0,0.028663,,,0.47619047619047616,,,,,0,,,,,,,,,,,94500.0,1,0.1101,-131,,,,,,,4954.5,-23512,0.05242857142857143,,0.3764735968461479
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0729,157500.0,,1,,,,,0,,0.9796,,,,0,2,,,,,,,,,,,,,,,,-272.0,,,-7148.0,0.0096569999999999,,,0.501432664756447,,,,,0,,,,,,,,,,,225000.0,1,0.08531428571428572,-1377,,,,,,,13437.0,-23901,0.04277936962750716,0.5154953751603267,0.2602283935243236
0,,,0,,,,,,,,,,0,,,,2.0,,,,,,,0.0,,,,,,,,67500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-617.0,,,-9833.0,0.008019,,,0.4317478592501979,,,,,0,,,,,,,,,,,297000.0,1,0.2199,-2437,,,,-3039.0,,,29686.5,-19005,0.09494135424911851,,0.6504416904014653
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,112500.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1013.0,,,-10446.0,0.00823,,,0.36631646812314095,,,,,0,,,,,,,,,,,549000.0,1,0.13996,-2879,,,,-11500.0,,,31491.0,-19330,0.05126965287851481,0.6817058776720116,0.4757424588889669
0,,,0,,0.1667,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,0.2125,126000.0,,1,,,,,0,,0.9831,,,,0,1,,,,,,,,,,,,,,,,-648.0,,,-6198.0,0.04622,,,0.20057306590257878,,,,,0,,,,,,,,,,,900000.0,0,0.1462857142857143,-4633,,,,-850.0,,,36864.0,-15540,0.029340974212034385,,0.7312328943290428
0,,,1,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,33750.0,,1,,,,,1,,,,,,1,3,,,,,,,,,,,,,,,,-509.0,,,-6910.0,0.010556,,,0.1327445375622793,,,,,0,,,,,,,,,,,454500.0,1,0.3191333333333333,-1435,,,,-3636.0,,,21541.5,-17899,0.04236320675404207,0.7826078370261895,0.5430018591791096
0,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,28125.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-2182.0,,,-1930.0,0.019101,,,0.22490509005199805,,,,,0,,,,,,,,,,,463500.0,0,0.227,-4233,,,,-146.0,,,25537.5,-12394,0.05105345544180356,0.7826078370261895,0.3350500534717274
0,,,0,,0.1667,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.0435,49500.0,,1,,,,,0,,0.9851,,,,1,2,,,,,,,,,,,,,,,,-2.0,,,-10961.0,0.02461,,,0.11171595710107247,,,,,0,,,,,,,,,,,765000.0,1,0.2726818181818182,-2947,,,,-125.0,,,26995.5,-19435,0.030462910302242446,,0.6948576030774594
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0361,49500.0,,1,,,,,0,,0.9742,,,,1,2,,,,,,,,,,,,,,,,-366.0,,,-12710.0,0.020713,,,0.18040328333975678,,,,,0,,,,,,,,,,,490500.0,1,0.22113636363636363,-511,,,,,,,21892.5,-21818,0.0398937260658144,0.8347841592331774,0.4817887799015799
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,63000.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1331.0,,,-14293.0,0.035792,,,0.09333333333333334,,,,,0,,,,,,,,,,,675000.0,1,0.3132857142857143,-4749,,,,,,,19737.0,-23420,0.02924,0.7352209993926424,0.703772964069933
0,,,0,,,,,,,,,,1,,,0.0,5.0,,,,,,,0.0,,,,1.0,,,,225000.0,,0,,,,,1,,,,,,0,2,,,,,,,,,,,,,,,,-920.0,,,-7836.0,0.006629,,,0.8333333333333334,,,,,1,,,,,1.0,,0.0,,,,270000.0,1,0.06,-492,,,,-912.0,,,13500.0,-7836,0.05,0.326475210066026,0.0034447353207319
0,,,0,,,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,,112500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-2559.0,,,-4452.0,0.025164,,,0.4416961130742049,,,,,0,,,,,,,,,,,225000.0,1,0.23312,-4132,,,,,,,26226.0,-23049,0.10296819787985866,0.4650692149562261,0.4818269975107381
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,42750.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1896.0,,,-3345.0,0.018634,,,0.10429474793606183,,,,,0,,,,,,,,,,,720000.0,1,0.46278947368421053,-4547,,,,-5707.0,,,39568.5,-16391,0.048266511505357455,0.5919766183185521,0.7609024635631745
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0676,45000.0,,1,,,,,1,,0.9762,,,,1,1,,,,,,,,,,,,,,,,-120.0,,,-3356.0,0.04622,,,0.20852013261880434,,,,,1,,,,,,,,,,,697500.0,1,0.260875,-715,,,,-3193.0,,,46957.5,-14167,0.05439768959693058,0.6279908192952864,0.4896654560211282
0,,,0,,,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,,60000.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-301.0,0.035792,,,0.6329113924050633,,,,,0,,,,,,,,,,,225000.0,0,0.103575,-2324,,,,-596.0,,,18643.5,-9674,0.06555379746835444,,0.2579197335423015
0,,,0,,,,,,,,,,0,,,0.0,10.0,,,,,,,0.0,,,,,,,,157500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-2291.0,,,-11371.0,0.008019,,,0.53343900506005,,,,,0,,,,,,,,,,,211500.0,1,0.11408571428571429,-1614,,,,-2944.0,,,17968.5,-18095,0.06085776992013656,0.4938628816996244,0.5335182774051274
1,,,0,,,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,,76500.0,,0,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1700.0,,,-4971.0,0.010276,,,0.22666666666666666,,,,,0,,,,,,,,,,,675000.0,0,0.22611764705882353,-2274,,,,-258.0,,,34596.0,-10271,0.05125333333333333,0.3825018041447388,0.6300518903053363
0,,,0,,0.125,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0461,56250.0,,0,,,,,0,,0.9727,,,,1,2,,,,,,,,,,,,,,,,-704.0,,,-10481.0,0.00496,,,0.148969133595519,,,,,1,,,,,,,,,,,675000.0,1,0.29684,-3493,,,,,,,33394.5,-23053,0.04421999761649386,0.4830501881366946,0.4929227264437263
0,,,0,,,,,,,,,,0,,,,2.0,,,,,,,1.0,,,,,,,,63000.0,,0,,,,,1,,,,,,0,3,,,,,,,,,,,,,,,,-391.0,,,-6370.0,0.002134,,,0.1313493329330306,,,,,0,,,,,,,,,,,396000.0,1,0.2890714285714286,-4033,,,,,,,18211.5,-22834,0.037969339312855344,,0.6950708446203779
0,,,0,,0.125,,,,,,,,0,,,,1.0,,,,,,,0.0,,,,,,,0.0315,180000.0,,1,,,,,0,,0.9737,,,,0,2,,,,,,,,,,,,,,,,-592.0,,,-3772.0,0.002506,,,0.16160310277957338,,,,,0,,,,,,,,,,,900000.0,1,0.262175,-3772,,,,-570.0,,,47191.5,-20311,0.04236829347123465,,0.7177165238404215
0,,0.0,0,1.0,,,0.0,90000.0,,90000.0,,0.0,0,0.0,,0.0,2.0,0.0,1.0,,,,0.0,0.0,-315.0,,0.0,,1.0,0.0,,16200.0,0.0,1,,0.0,,,1,,,,,,1,2,,,,,,0.0,0.0,,,,,,,,,-2224.0,-315.0,,-2118.0,0.00702,,,0.153848783739893,,1.0,,,0,-315.0,,0.0,,,,,1.0,,,454500.0,1,0.23344444444444445,-5407,,,,-967.0,,,18909.0,-13975,0.035915143848612795,0.3556387169923543,0.4995098630878471
0,,,0,,0.1667,,,,,,,,0,,,0.0,4.0,,,,,,,1.0,,,,1.0,,,0.0537,135000.0,,0,,,,,0,,0.9841,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-21.0,0.035792,,,0.9493670886075949,,,,,1,,,,,1.0,,0.0,,,,112500.0,1,0.07133333333333333,-3677,,,,,,,9630.0,-20163,0.06772151898734177,0.6801388218428291,0.2785667440361073
0,,,0,,,,,,,,,,0,,,,1.0,,,,,,,0.0,,,,,,,,13500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-257.0,,,-1646.0,0.009175,,,0.1479873717442778,,,,,1,,,,,,,,,,,315000.0,1,0.4083333333333333,-1656,,,,-2377.0,,,22050.0,-10465,0.06042817679558011,,0.0847754413155384
0,,,0,,,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-1000.0,,,-1390.0,0.018209,,,0.5,,,,,0,,,,,,,,,,,270000.0,1,0.10946666666666667,-1395,,,,-959.0,,,14778.0,-8762,0.054733333333333335,0.0828147042440649,0.3569355656600178
0,,,1,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1862,120000.0,,0,,,,,0,,0.9821,,,,1,2,,,,,,,,,,,,,,,,-1488.0,,,-9499.0,0.035792,,,0.21708455443395203,,,,,0,,,,,,,,,,,1548000.0,0,0.1707125,-4248,,,,-280.0,,,61456.5,-15519,0.037059046998806036,0.5971924268337128,0.6791834654925226
0,,,0,,,,,,,,,,0,,,2.0,9.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-1550.0,,,-9561.0,0.020713,,,0.0992283999618963,,,,,0,,,,,,,,,,,990000.0,1,0.2958,-2895,,,,-843.0,,,33277.5,-19459,0.029351760708728924,0.7180328113294772,0.6142773194688561
0,,,0,,,,,,,,,,1,,,,7.0,,,,,,,0.0,,,,,,,,135000.0,,0,,,,,0,,,,,,0,3,,,,,,,,,,,,,,,,-588.0,,,-614.0,0.007305,,,0.5,,,,,0,,,,,,,,,,,270000.0,1,0.1,-2091,,,,-2572.0,,,13500.0,-20143,0.05,,0.3260787531984177
0,,,0,,,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,,67500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-4444.0,0.009334,,,0.2148997134670487,,,,,0,,,,,,,,,,,225000.0,0,0.24553333333333333,-2863,,,,-439.0,,,16573.5,-10202,0.052765042979942695,,0.0730700891429057
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0561,39375.0,,0,,,,,0,,0.9811,,,,1,3,,,,,,,,,,,,,,,,0.0,,,-7305.0,0.005002,,,0.811537748098683,,,,,1,,,,,,,,,,,162000.0,1,0.11382857142857143,-3635,,,,-172.0,,,17928.0,-15226,0.09237618252643294,0.4650692149562261,0.601948169350721
0,,,0,,,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,,90000.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-3174.0,0.0145199999999999,,,0.10256410256410256,,,,,0,,,,,,,,,,,1755000.0,0,0.339625,-4584,,,,-1549.0,,,61132.5,-16086,0.034833333333333334,0.6690566947824041,0.147684817245518
0,,,0,,,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-457.0,,,-3948.0,0.008625,,,0.2729078881295985,,,,,0,,,,,,,,,,,412227.0,0,0.24488,-1763,,,,-1326.0,,,27549.0,-9080,0.06682968364517608,0.4365064990977374,0.6783395117406407
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,72000.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1001.0,,,-6247.0,0.0196889999999999,,,0.16,,,,,0,,,,,,,,,,,450000.0,1,0.340875,-3625,,,,-126.0,,,24543.0,-10968,0.05454,0.2498850627504553,0.7776331910256091
0,,,0,,0.1667,,,,,,,,0,,,0.0,4.0,,,,,,,2.0,,,,,,,0.0532,36000.0,,1,,,,,1,,0.9732,,,,1,2,,,,,,,,,,,,,,,,-855.0,,,-11180.0,0.028663,,,0.22016732716864817,,,,,0,,,,,,,,,,,270000.0,1,0.2554375,-3922,,,,-10357.0,,,18391.5,-20361,0.056238991633641565,0.5585066276769286,0.2858978721410488
0,,0.0,0,0.0,,0.0,0.0,56205.0,,56205.0,,0.0,1,1.0,,0.0,1.0,1.0,0.0,1.0,13.0,,0.0,0.0,-632.0,,12.0,,0.0,0.0,,135000.0,0.0,0,,0.0,,,0,,,,,,0,2,,,,,,1.0,1.0,,,6833.97,,,,,,-632.0,-632.0,,-7897.0,0.020713,0.0,,0.5454545454545454,6833.97,1.0,,,0,-632.0,,0.0,,,12.0,,1.0,,,247500.0,1,0.09166666666666666,-2559,,,,-3341.0,,12.0,12375.0,-13946,0.05,0.2176285202779586,0.611241851035802
0,,,1,,0.1667,,,,,,,,0,,,0.0,1.0,,,,,371.60999999999876,,1.0,,,,,,,0.0647,112500.0,,0,,,8.0,,1,,0.9811,,,,1,2,0.9757768821462305,0.0,,371.60999999999876,0.0,,,,,,,0.0,-895.0,,,-1024.0,,371.60999999999876,-9464.0,0.022625,,,0.37970838396111783,,,14969.52,,0,,,,,,,,,,14969.52,450000.0,0,0.17874,-2531,8.0,,14969.52,-2634.0,15341.13,,40216.5,-19007,0.0678690765492102,0.2176285202779586,0.6687426225745428
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,58500.0,,1,,,,,1,,,,,,0,2,,,,,,,,,,,,,,,,-741.0,,,-35.0,0.028663,,,0.3170731707317073,,,,,0,,,,,,,,,,,184500.0,0,0.22853846153846155,-1336,,,,-207.0,,,13369.5,-11154,0.07246341463414634,0.3392876999089139,0.1926321453679902
0,,,1,,0.0417,,,,,,,,0,,,1.0,15.0,,,,,,,3.0,,,,,,,0.0238,45000.0,,0,,,,,0,,0.9697,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-2159.0,0.0228,,,0.3,,,,,0,,,,,,,,,,,450000.0,1,0.12696666666666667,-3907,,,,-2296.0,,,17140.5,-11596,0.03809,,0.4135986439595682
0,,,0,,0.6667,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,0.2437,148500.0,,1,,,,,0,,0.9896,,,,0,1,,,,,,,,,,,,,,,,-1372.0,,,-6927.0,0.04622,,,0.3,,,,,0,,,,,,,,,,,495000.0,1,0.13003030303030302,-863,,,,-611.0,,,19309.5,-8195,0.03900909090909091,0.3425288720742255,0.6678603802073538
0,,,0,,,,,,,,,,0,,,0.0,6.0,,,,,,,1.0,,,,,,,,202500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1013.0,,,-9865.0,0.030755,,,0.8256274768824307,,,,,0,,,,,,,,,,,405000.0,1,0.08808888888888888,-707,,,,-2103.0,,,35676.0,-17168,0.07272860707471011,0.6738300778602003,0.791302245333634
0,,,0,,,,,,,,,,0,,,3.0,0.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1532.0,,,-3711.0,0.025164,,,0.16,,,,,0,,,,,,,,,,,1125000.0,0,0.1656,-4633,,,,-5749.0,,,29808.0,-12659,0.026496,0.6479768603302221,0.5122015715677707
1,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,112500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1226.0,,,-1621.0,0.035792,,,0.20833333333333334,,,,,1,,,,,,,,,,,1080000.0,1,0.14092,-4109,,,,-1503.0,,,31707.0,-11718,0.029358333333333334,0.5867400085415683,0.6774561670907798
0,,,0,,,,,,,,,,0,,,,3.0,,,,,,,1.0,,,,,,,,67500.0,,1,,,,,0,,,,,,0,3,,,,,,,,,,,,,,,,-93.0,,,-3096.0,0.002134,,,0.08347245409015025,,,,,0,,,,,,,,,,,675000.0,1,0.3884,-1743,,,,-1170.0,,,26217.0,-9071,0.032420701168614355,,0.2429042367531181
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,0.0,,0.0,,,,,,,,90000.0,,1,,,0.0,,1,,,,,,0,2,1.0,25.0,,0.0,25.0,,,,,,,25.0,-2467.0,,,0.0,,0.0,-4653.0,0.003813,,,0.1183859262810837,,,6374.025,,0,,,,,,,,,,6374.025,679500.0,1,0.3593,-5068,0.0,,6374.025,-5232.0,6374.025,,32337.0,-15029,0.042536063312793373,0.6940926425266661,0.3960399243604762
